FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,1,8311100000,11,33,KG,24200,24807,24200,64444,271469929,58952,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,1,8504100000,5,11,U,11640,12906,12677,67726,295245117,34410,931,135,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,1,8504100000,11,11,U,9250,10013,9835,52545,229065588,29724,722,105,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,1,8504402000,11,11,U,20890,13129,12896,68897,300348536,42805,947,138,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,2309109000,11,33,KG,29,45,29,560,2456530,0,7,1,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,2710193800,11,67,M3,99,88085,81046,233486,991470079,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3004102000,11,33,KG,97,149,97,1662,7291682,0,20,2,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3004202000,11,33,KG,814,1248,814,23553,103320231,0,287,31,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3004321900,11,33,KG,113,132,113,6024,24419526,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3004392000,11,33,KG,428,656,428,26648,116897821,0,324,35,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3004502000,11,33,KG,258,396,258,5137,22532079,0,63,7,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3004902900,11,33,KG,3950,4681,3950,95103,385524575,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3004903000,11,33,KG,686,1052,686,12059,52897856,0,147,16,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3302101000,11,33,KG,680,731,680,26791,112894785,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3302900000,11,33,KG,720,758,720,12776,52910081,0,600,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3304990000,11,33,KG,2221,2684,2221,81104,328774975,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3305100000,11,33,KG,211,252,211,4648,18840904,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3305900000,11,33,KG,30582,36905,30582,114912,488614593,0,1580,43,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3307909000,11,33,KG,5,7,5,284,1243618,0,3,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3401191000,11,33,KG,1030,1217,1030,9646,39102569,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3401300000,11,33,KG,8316,9457,8316,61103,247696492,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3402500000,11,33,KG,99476,101998,99476,96469,409898863,0,860,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3402909900,11,33,KG,4800,6560,4800,18354,80512758,0,362,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3506910000,11,33,KG,15400,17424,15400,38624,163721639,0,790,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3806909000,11,33,KG,200,226,200,479,2029604,0,10,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3808911900,11,33,KG,526,806,526,11046,48453730,0,134,15,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3809910000,11,33,KG,8960,11489,8960,33695,147436665,0,945,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3904220000,11,33,KG,6200,6671,6200,17481,76682326,0,700,0,2900
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3916900000,11,33,KG,975,975,975,5850,24856650,0,151,65,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,3924109000,11,11,U,5300,109,101,2995,12620840,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,4901999000,11,11,U,27319,10304,9283,101749,412466999,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,4911100000,25,33,KG,0,0,0,1,4222,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5208190000,11,82,M2,73,9,8,85,359302,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5208290000,11,82,M2,162,20,19,214,908459,0,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5208320090,11,82,M2,2632,337,324,3925,16687922,0,23,1,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5208390000,11,82,M2,597,72,69,773,3285037,0,4,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5208420000,11,82,M2,1032,159,153,1484,6310654,0,9,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5208520090,11,82,M2,998,189,181,1830,7782048,0,11,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5210410000,11,82,M2,2742,371,357,3271,13907991,0,19,1,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5404199000,11,33,KG,22000,22044,22000,31680,134706211,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5516920000,11,82,M2,279,46,45,429,1823679,0,2,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5516930000,11,82,M2,905,169,163,1390,5912276,0,8,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,5903900000,11,82,M2,4629,1105,1071,6459,27377715,0,551,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,6004100000,11,33,KG,32,34,32,199,847697,0,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,6006240000,11,33,KG,493,513,493,4369,18575383,0,25,1,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,6006310000,11,33,KG,37,39,37,231,980107,0,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,6006320000,11,33,KG,320,333,320,1983,8430746,0,11,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,6006330000,11,33,KG,124,129,124,746,3171634,0,4,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,6006340000,11,33,KG,75,78,75,525,2230902,0,3,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,7007190000,11,82,M2,23,27,25,161,707656,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,7321111100,11,11,U,160,1530,1402,9635,42267224,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,7321119000,11,11,U,60,1528,1400,6451,28297466,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,7321909090,11,11,U,220,11,10,885,3881097,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,7612909000,11,11,U,518144,7552,5632,42654,180087380,0,7392,300,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,7612909000,25,11,U,7,26,25,574,2422720,0,18,1,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8311100000,11,33,KG,2712,2780,2712,7622,32105695,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8414909000,11,11,U,90,9,8,961,4216458,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8415101000,11,11,U,3,85,78,1019,4471235,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8421191000,25,11,U,2,164,154,3568,15063699,0,112,4,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8421999000,25,11,U,2,58,55,1268,5353103,0,40,2,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8430699000,25,11,U,1,139,130,3010,12708491,0,95,4,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8474900000,25,11,U,4,132,124,2867,12102705,0,90,4,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8480600000,25,11,U,10,22,21,480,2026603,0,15,1,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8512209000,11,11,U,6170,389,367,14258,60272097,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8514190000,25,11,U,2,194,181,4211,17777194,0,133,5,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8516100000,11,11,U,10,44,40,1071,4697236,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8536909000,11,11,U,4,1143,964,2114,8988961,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,8544429000,11,33,KG,326,387,326,11451,48691873,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,9017300000,25,11,U,1,9,9,200,844418,0,6,0,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,9024800000,25,11,U,25,2352,2199,51024,215427793,0,1608,64,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,9024900000,25,11,U,33,165,155,3590,15156585,0,113,4,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,9025804900,25,11,U,1,58,54,1260,5319833,0,40,2,0
2310,35,589,PER,35,BUN,11,7,467,1,198,1,8,2,9505100000,5,11,U,5636,7362,6627,198143,829144990,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,1,1,3923309900,11,11,U,817105,3100,2999,76351,324650516,64419,589,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,1,2,3917220000,11,33,KG,955,1020,955,6648,28267894,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,1,2,8421999000,11,11,U,50,526,493,5250,22323473,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,1,2,8450900000,11,11,U,105,1387,1300,10075,42839807,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5208230000,11,82,M2,40,8,8,80,336205,56,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5208290000,11,82,M2,1111,179,173,1871,7898053,1339,18,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5208330000,11,82,M2,236,49,48,470,1984425,280,4,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5208390000,11,82,M2,549,89,86,924,3899227,661,9,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5208510000,11,82,M2,44,5,5,68,285160,53,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5208520090,11,82,M2,239,38,37,489,2064349,279,5,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5208599000,11,82,M2,310,50,48,666,2813052,537,6,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5210510000,11,82,M2,64,9,9,118,497784,93,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5211520000,11,82,M2,177,54,52,407,1717208,297,4,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5212140000,11,82,M2,417,99,96,831,3508346,512,8,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5212150000,11,82,M2,493,117,113,1211,5114851,918,11,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5407540000,11,82,M2,240,41,40,423,1786451,316,4,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5516120000,11,82,M2,75,24,23,149,630358,107,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,5516140000,11,82,M2,478,86,83,986,4164838,719,9,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,6002400000,11,33,KG,99,102,99,3328,14050567,3016,31,1,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,6004100000,11,33,KG,3640,3767,3640,25003,105564367,19326,235,6,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,6006220000,11,33,KG,140,145,140,971,4098087,568,9,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,6006310000,11,33,KG,599,620,599,2484,10485856,1236,23,1,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,6006320000,11,33,KG,103,106,103,588,2481153,496,6,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,6006330000,11,33,KG,31,32,31,160,675323,98,2,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,1,6006340000,11,33,KG,282,292,282,2098,8858789,1515,20,1,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,3004321900,11,33,KG,28,34,28,1173,4755223,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,3304990000,11,33,KG,187,234,187,7870,31904064,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,5208320090,11,82,M2,1851,238,230,2757,11639880,0,22,1,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,5208390000,11,82,M2,86,10,10,101,424658,0,1,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,5208520090,11,82,M2,1209,136,131,1567,6615888,0,12,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,5208599000,11,82,M2,1338,157,152,1922,8116546,0,15,0,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,5210410000,11,82,M2,4125,555,536,4902,20697994,0,38,1,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,6006230000,11,33,KG,281,291,281,2384,10065463,0,19,1,0
2310,35,589,PER,35,BUN,11,7,467,1,199,1,8,2,6006340000,11,33,KG,130,135,130,778,3284153,0,6,0,0
2310,35,589,PER,35,BUN,11,7,467,1,2,2,8,2,5404199000,11,33,KG,25,25,25,5,19134,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,2,2,8,2,7321909090,11,11,U,13,4,3,33,142961,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,2,2,8,2,8481909000,11,11,U,3,1,1,27,116817,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,2,2,8,2,8516800090,11,11,U,2,0,0,11,46586,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,2,2,8,2,8516900090,11,11,U,1,0,0,9,39875,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,2,2,8,2,8539909000,11,11,U,2,0,0,4,19389,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,104,2,8,2,3819000000,11,33,KG,51,51,51,23,99214,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,104,2,8,2,3923509000,11,11,U,393,107,107,368,1563802,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,104,2,8,2,3926909090,11,11,U,397,543,541,884,3757901,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,104,2,8,2,4821100000,11,33,KG,2,2,2,7,30168,0,0,0,0
2310,35,589,PER,35,BUN,11,7,467,1,104,2,8,2,7306610000,11,33,KG,15228,15228,15228,28404,120707190,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,1,3302900000,11,33,KG,500,556,500,15064,63479244,14613,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,1,5911909000,11,33,KG,14967,15156,14967,57216,241106929,39105,1522,17,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,1,8536610000,11,11,U,36000,3408,2908,34884,148222116,1715,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,2,1904100000,11,33,KG,15394,17761,15394,63965,280592751,0,2550,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,2,3923509000,11,11,U,21000,62,55,635,2690610,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,2,4015199000,11,19,2U,135012,14227,13073,85558,362668079,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,2,4823690000,11,33,KG,402,456,402,2746,11638059,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,2,5402200000,11,33,KG,400,405,400,2708,11411431,0,72,1,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,1,2,6305332000,11,11,U,20000,810,800,4000,16855880,0,106,1,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,1,3921909000,11,33,KG,1082,1134,1082,2781,11789174,2008,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,1,6004100000,11,33,KG,545,569,545,10550,44718045,8216,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,1,8311100000,11,33,KG,27360,28044,27360,73659,312228435,67917,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,1904100000,11,33,KG,7729,10193,7729,38254,162153222,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3004902900,11,33,KG,7016,7173,7016,63567,267870063,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3305100000,11,33,KG,140,151,140,432,1836333,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3305900000,11,33,KG,96,104,96,180,762780,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3306900000,11,33,KG,117,126,117,360,1529640,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3307490000,11,33,KG,389,420,389,2428,10315637,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3401110000,11,33,KG,4047,4484,4047,23129,98042419,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3401200000,11,33,KG,1241,1340,1241,761,3235189,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3401300000,11,33,KG,273,295,273,674,2862211,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3402500000,11,33,KG,70528,73387,70528,67927,288118214,0,560,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3402909900,11,33,KG,25,27,25,70,298280,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3405900000,11,33,KG,471,509,471,674,2864761,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3809910000,11,33,KG,1975,2133,1975,1348,5727227,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3814009000,11,33,KG,11,12,11,161,685279,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3920100000,11,33,KG,1908,2016,1908,10585,44870008,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3923509000,11,11,U,245,9,9,54,230933,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,3926909090,11,11,U,123,65,60,245,1039263,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,4008190000,11,33,KG,1567,1675,1567,7500,31604775,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,4015199000,11,19,2U,6816,625,568,4931,20949949,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,4016930000,11,11,U,4,3,2,52,209985,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,4016999000,11,11,U,2550,54,54,318,1345962,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,6805100000,11,33,KG,13,14,13,86,364054,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,6805300000,11,33,KG,14,15,14,109,461951,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,6907220000,11,82,M2,1136,26970,26470,9951,42066504,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,7312109000,11,33,KG,0,0,0,32,129396,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,7318240000,11,33,KG,1,1,1,6,22377,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,7326909000,11,11,U,240,259,240,300,1274700,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,7609000000,11,33,KG,598,689,598,17131,72318278,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8302200000,11,11,U,20,2,2,130,525367,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8302300000,11,11,U,4,34,32,369,1496000,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8302490000,11,11,U,5210,328,328,1933,8193316,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8479201000,11,11,U,34,1601,1380,15300,65009700,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8515310000,11,11,U,15,89,63,1516,6427962,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8535909000,11,11,U,7,120,105,10184,43273856,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8536901000,11,11,U,1356,336,336,1978,8382453,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8536909000,11,11,U,250,200,175,6574,27934711,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8538100000,11,11,U,78,855,742,11282,47624456,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8544422000,11,33,KG,28,28,28,164,696231,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8708292000,11,11,U,28,3689,3405,33938,137575210,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,8716900000,11,11,U,329,218,218,1284,5442471,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,198,1,8,2,9603909000,11,11,U,168,84,78,260,1104400,0,0,0,0
2310,35,589,PER,35,BUN,11,8,218,1,199,1,8,2,8437101900,5,11,U,100,2713,2466,21210,90136349,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,1,3302900000,11,33,KG,750,832,750,19073,83664573,18654,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,1,3920490090,11,33,KG,1629,1690,1629,12630,55403472,12301,190,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,1,3925900000,11,11,U,96,1,1,25,111684,15,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,1,8536501990,11,11,U,9680,457,418,9428,41357694,9410,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,1,8536610000,11,11,U,9000,423,386,8721,38256062,675,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,1,8536690000,11,11,U,62120,5423,4952,111790,490385467,13043,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,2,1904100000,11,33,KG,59234,67631,59234,274470,1161658040,0,10200,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,2,8418500000,11,11,U,1,330,240,6725,28428395,0,185,72,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,1,2,8536209000,11,11,U,1,18,16,368,1616265,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,1,3305100000,11,33,KG,2713,2713,2713,5560,24387899,5479,80,0,23
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,1,3305900000,11,33,KG,15204,15204,15204,39516,173342949,28882,569,0,164
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,1,3918101000,11,82,M2,745,1292,1260,5054,22170180,3564,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,1,3921120000,11,33,KG,4524,4638,4524,24509,107514536,16947,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,1,8311100000,11,33,KG,21100,21628,21100,55753,244569455,51325,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,1301200000,11,33,KG,5000,5165,5000,28850,126555141,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,2710193400,11,67,M3,22,22274,20412,102825,433150102,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,2710193800,11,67,M3,105,104359,96085,265242,1153009727,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,3304910000,11,33,KG,775,811,775,814,3569645,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,3307490000,11,33,KG,861,934,861,2408,10561674,0,62,2,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,3402500000,11,33,KG,59159,61071,59159,56695,248701338,0,760,4,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,3923210000,11,11,U,230,11,10,5,20179,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,4015199000,11,19,2U,156136,22005,19574,161992,710603695,0,189,5,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,4819100000,11,11,U,80,27,25,48,208586,0,1,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,4821100000,11,33,KG,10,11,10,2,10089,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,4821900000,11,33,KG,192,200,192,3750,16449975,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,5603129000,11,82,M2,13,423,390,2228,9772075,0,57,2,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,6307100000,11,11,U,2712,117,108,1053,4619679,0,27,1,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,6805300000,11,33,KG,357,388,357,5467,23982046,0,140,4,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,7323100000,11,11,U,26088,491,452,2796,12265101,0,72,2,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,8479900000,11,11,U,5,1300,1210,13530,59351510,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,8708802010,11,11,U,82,238,216,1169,4966231,0,0,0,0
2310,35,589,PER,35,BUN,11,8,628,1,198,1,8,2,9603909000,11,11,U,5208,2748,2532,7679,33686917,0,197,5,0
2310,35,589,PER,35,BUN,11,8,628,1,199,1,1,2,3923109000,11,11,U,4063,8420,8420,27716,121579572,0,360,99,180
2310,35,589,PER,35,BUN,11,8,628,1,199,1,8,2,3819000000,11,33,KG,852,958,852,3717,15793533,0,0,0,0
2310,35,589,PER,35,BUN,13,1,351,1,198,1,8,2,3917399000,13,33,KG,525,525,525,12367,50131715,0,0,0,0
2310,35,589,PER,35,BUN,13,3,23,1,198,1,8,2,3208200000,11,33,KG,1640,1739,1640,20699,90799475,0,702,0,0
2310,35,589,PER,35,BUN,13,3,23,1,198,1,8,2,3208900000,11,33,KG,2912,3088,2912,19374,84985396,0,658,0,0
2310,35,589,PER,35,BUN,15,8,218,1,198,1,8,2,3816000000,11,33,KG,4725,4797,4725,4489,19075886,0,709,0,0
2310,35,589,PER,35,BUN,17,0,580,1,198,1,8,1,8418102000,17,11,U,436,20952,20492,92851,376397534,67689,0,0,0
2310,35,589,PER,35,BUN,17,0,580,1,198,1,8,1,8418103000,17,11,U,283,15102,14771,67753,274653915,50112,0,0,0
