FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2309,35,249,USA,35,BUN,5,7,467,1,198,1,8,2,8210009000,5,11,U,4320,14431,14267,41722,168800119,0,0,0,0
2309,35,249,USA,35,BUN,5,7,827,1,198,1,8,2,901119000,5,33,KG,209601,209681,209601,771915,3153713829,0,0,0,0
2309,35,249,USA,35,BUN,5,8,218,1,198,1,8,2,7326190000,5,11,U,25000,6004,5938,19620,78353059,0,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2005400000,8,33,KG,976,1880,976,3619,14520770,3195.13,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2005590000,8,33,KG,488,940,488,1901,7628109,1580.65,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2005999000,8,33,KG,12998,22619,12998,49283,197193773,40661.86,1471.08,15.78,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2008400000,8,33,KG,8805,12296,8805,29544,118612245,25990.14,1437.45,12.86,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2008400000,76,33,KG,1664,3144,1664,4688,19188750,4483.84,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2008970000,8,33,KG,11668,22476,11668,40067,162280410,33510.17,391.39,4.8,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2008970000,76,33,KG,3417,6456,3417,11254,46067328,7916.08,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2008993000,76,33,KG,1953,3689,1953,6714,27483612,5108.57,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2008999000,8,33,KG,9347,15091,9347,32404,130059203,24998.88,1333.09,13.39,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,1,2008999000,76,33,KG,3417,6456,3417,10810,44252225,9005.82,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,198,1,8,2,901119000,8,33,KG,57667,58202,57667,237302,967748323,0,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,199,1,8,1,2005400000,8,33,KG,488,940,488,1810,7260586,1597.61,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,199,1,8,1,2005590000,8,33,KG,488,940,488,1901,7628510,1580.75,0,0,0
2309,35,249,USA,35,BUN,8,1,351,1,199,1,8,1,2005999000,8,33,KG,15811,30472,15811,73068,294749126,56724.64,2227.97,31.46,0
2309,35,249,USA,35,BUN,8,1,351,1,199,1,8,1,2008400000,8,33,KG,4882,9413,4882,21742,87999529,19490.59,811.81,11.72,0
2309,35,249,USA,35,BUN,8,1,351,1,199,1,8,1,2008970000,8,33,KG,9817,18922,9817,38240,154370632,32823.39,893.28,13.25,0
2309,35,249,USA,35,BUN,8,1,351,1,199,1,8,1,2008999000,8,33,KG,9158,17648,9158,39409,158797766,25324.74,1284.92,18.32,0
2309,35,249,USA,35,BUN,8,2,232,1,199,1,8,1,2008970000,8,33,KG,6834,13163,6834,22411,91740851,16885.35,0,0,0
2309,35,249,USA,35,BUN,8,2,232,1,199,1,8,1,2008993000,8,33,KG,3417,6582,3417,11749,48096525,8940.05,0,0,0
2309,35,249,USA,35,BUN,8,4,434,1,198,1,8,2,901119000,8,33,KG,125876,125924,125876,547111,2242717575,0,0,0,0
2309,35,249,USA,35,BUN,8,7,467,1,198,1,8,2,901119000,8,33,KG,57561,58056,57561,255489,1003630797,0,0,0,0
2309,35,249,USA,35,BUN,8,7,467,1,199,1,8,1,2005999000,8,33,KG,4032,4949,4032,17244,69187411,13048.99,785.42,9.38,0
2309,35,249,USA,35,BUN,8,7,467,1,199,1,8,1,2008970000,8,33,KG,12197,14971,12197,44525,178644352,40591.08,2027.96,24.23,0
2309,35,249,USA,35,BUN,8,7,827,1,198,1,8,1,2005400000,8,33,KG,976,1880,976,3619,14520770,3195.13,0,0,0
2309,35,249,USA,35,BUN,8,7,827,1,198,1,8,1,2005590000,8,33,KG,488,940,488,1901,7628510,1580.75,0,0,0
2309,35,249,USA,35,BUN,8,7,827,1,198,1,8,1,2005999000,8,33,KG,3896,7505,3896,14424,57872838,13171.59,0,0,0
2309,35,249,USA,35,BUN,8,7,827,1,198,1,8,1,2008970000,8,33,KG,3905,7522,3905,13991,56133524,12402.44,0,0,0
2309,35,249,USA,35,BUN,8,7,827,1,198,1,8,1,2008999000,8,33,KG,976,1880,976,3651,14649965,2753.86,0,0,0
2309,35,249,USA,35,BUN,11,1,351,1,198,1,8,2,901119000,11,33,KG,1807620,1817495,1807620,7788724,31371794897,0,0,0,0
2309,35,249,USA,35,BUN,11,1,351,1,198,1,8,2,901120000,11,33,KG,4068,4135,4068,25214,103203057,0,0,0,0
2309,35,249,USA,35,BUN,11,1,351,1,198,1,8,2,2106901000,11,33,KG,1740,1831,1740,9664,39269896,0,251.06,2.56,0
2309,35,249,USA,35,BUN,11,1,351,1,198,1,8,2,2106904000,11,33,KG,36320,38195,36320,290459,1154221501,0,6216.94,77.05,0
2309,35,249,USA,35,BUN,11,1,351,1,198,1,8,2,8418691110,11,11,U,1,2120,2120,44800,175986944,0,0,0,0
2309,35,249,USA,35,BUN,11,2,232,1,198,1,8,2,901119000,11,33,KG,39139,39531,39139,167793,686875419,0,0,0,0
2309,35,249,USA,35,BUN,11,2,472,1,198,1,8,2,901119000,11,33,KG,62707,62731,62707,230179,936538156,0,0,0,0
2309,35,249,USA,35,BUN,11,7,467,1,198,1,8,2,901119000,11,33,KG,401907,405271,401907,1709236,6854785691,0,0,0,0
2309,35,249,USA,35,BUN,11,7,467,1,198,1,8,2,901120000,11,33,KG,38412,38798,38412,194348,776951574,0,0,0,0
2309,35,249,USA,35,BUN,11,7,467,1,198,1,8,2,2106909000,11,33,KG,7820,8519,7820,586375,2315420621,0,8100,157.38,0
2309,35,249,USA,35,BUN,11,7,607,1,198,1,8,2,901119000,11,33,KG,193681,195345,193681,810713,3299043935,0,0,0,0
2309,35,249,USA,35,BUN,11,7,827,1,198,1,8,2,901111000,11,33,KG,57806,58385,57806,219832,882024986,0,0,0,0
2309,35,249,USA,35,BUN,11,7,827,1,198,1,8,2,901119000,11,33,KG,216038,217363,216038,962905,3882270961,0,0,0,0
2309,35,249,USA,35,BUN,11,7,827,1,198,1,8,2,901120000,11,33,KG,38567,38953,38567,195982,786331301,0,0,0,0
2309,35,249,USA,35,BUN,11,7,827,1,198,1,8,2,2106904000,11,33,KG,10000,10540,10000,124567,504964519,0,2700,33.05,0
2309,35,249,USA,35,BUN,17,1,351,1,198,1,8,2,901119000,17,33,KG,713328,718723,713328,2925997,11591274179,0,0,0,0
2309,35,249,USA,35,BUN,17,1,351,1,198,1,8,2,2101110010,17,33,KG,6566,9611,6566,176494,689597950,0,0,0,0
2309,35,249,USA,35,BUN,17,1,351,1,198,1,8,2,7325100000,17,11,U,444,12633,11633,60846,244129009,0,6060,19.4,0
2309,35,249,USA,35,BUN,17,2,232,1,198,1,8,2,901119000,17,33,KG,19262,19441,19262,105738,432848504,0,0,0,0
2309,35,249,USA,35,BUN,17,2,472,1,198,1,8,2,901120000,17,33,KG,38401,38787,38401,225023,914350311,0,0,0,0
2309,35,249,USA,35,BUN,17,4,434,1,198,1,8,2,901119000,17,33,KG,77108,77768,77108,314064,1276628066,0,0,0,0
2309,35,249,USA,35,BUN,17,7,467,1,198,1,8,2,901119000,11,33,KG,19198,19391,19198,87991,351396336,0,0,0,0
2309,35,249,USA,35,BUN,17,7,467,1,198,1,8,2,901119000,17,33,KG,134137,135474,134137,590514,2372078687,0,0,0,0
2309,35,249,USA,35,BUN,17,7,467,1,198,1,8,2,8708809090,17,11,U,2424,17567,16507,85559,343286558,0,0,0,0
2309,35,249,USA,35,BUN,17,7,467,1,2,2,8,2,8708809090,17,11,U,2,14,14,2,8025,0,0,0,0
2309,35,249,USA,35,BUN,17,7,827,1,198,1,8,2,901119000,17,33,KG,115337,116369,115337,490889,2009043488,0,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,198,1,8,1,1701140000,19,33,KG,172000,172486,172000,182320,728760854,182167.95,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,198,1,8,1,1701999000,19,33,KG,421237,422507,421237,324595,1321323747,317005.67,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,198,1,8,2,901119000,19,33,KG,57679,58297,57679,279476,1134363672,0,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,198,1,8,2,1701140000,19,33,KG,1040892,1043305,1040892,536265,2158979266,0,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,198,1,8,2,1701140000,76,33,KG,23000,23062,23000,24380,97362261,0,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,198,1,8,2,1701999000,19,33,KG,580000,581566,580000,234900,928238130,0,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,199,1,8,1,1701140000,19,33,KG,75000,75270,75000,79500,317820330,79433.7,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,199,1,8,1,1701999000,19,33,KG,174636,175175,174636,158744,649834930,155597.72,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,199,1,8,2,1701140000,19,33,KG,1478842,1482295,1478842,704699,2831854197,0,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,199,1,8,2,1701999000,19,33,KG,726282,728126,726282,297807,1192594727,0,0,0,0
2309,35,249,USA,35,BUN,19,1,351,1,199,1,8,2,2106909000,19,33,KG,499860,501402,499860,429880,1759755131,0,0,0,0
2309,35,249,USA,35,BUN,19,3,23,1,199,1,8,1,1701999000,19,33,KG,24992,25069,24992,17599,72043758,17148.84,0,0,0
2309,35,249,USA,35,BUN,19,4,434,1,198,1,8,1,1701140000,19,33,KG,85712,91813,85712,105712,413038788,104293.43,0,0,0
2309,35,249,USA,35,BUN,19,4,434,1,198,1,8,1,1701999000,19,33,KG,592370,594059,592370,451672,1804077154,440999.76,0,0,0
2309,35,249,USA,35,BUN,19,4,434,1,198,1,8,2,2106909000,19,33,KG,123536,123917,123536,106241,424276461,0,0,0,0
2309,35,249,USA,35,BUN,19,4,434,1,199,1,8,1,1701140000,19,33,KG,39182,41940,39182,47349,185003619,46643.31,0,0,0
2309,35,249,USA,35,BUN,19,4,434,1,199,1,8,1,1701999000,19,33,KG,7344,7961,7344,9698,38771722,9691.93,0,0,0
2309,35,249,USA,35,BUN,19,7,467,1,198,1,8,2,901119000,19,33,KG,38463,38821,38463,161959,639529320,0,0,0,0
2309,35,249,USA,35,BUN,19,7,467,1,199,1,8,2,1701140000,19,33,KG,189000,189436,189000,76545,312729956,0,0,0,0
2309,35,249,USA,35,BUN,19,7,467,1,199,1,8,2,1701999000,19,33,KG,131000,131332,131000,53055,216759916,0,0,0,0
2309,35,249,USA,35,BUN,19,7,467,1,199,1,8,2,2106909000,19,33,KG,124965,125353,124965,107470,439938783,0,0,0,0
2309,35,249,USA,35,BUN,19,7,827,1,199,1,8,1,1701999000,19,33,KG,124965,125352,124965,87999,351427046,85747.62,0,0,0
2309,35,249,USA,35,BUN,25,1,351,1,198,1,8,1,7010902000,25,11,U,282820,222663,211093,215144,878286270,207374.96,0,0,0
2309,35,249,USA,35,BUN,25,1,351,1,198,1,8,2,901119000,25,33,KG,19939,19991,19939,93564,380684945,0,0,0,0
2309,35,249,USA,35,BUN,25,1,351,1,198,1,8,2,2101110090,25,33,KG,13464,14810,13464,208956,849063452,0,0,0,0
2309,35,249,USA,35,BUN,25,4,434,1,198,1,8,1,7010902000,25,11,U,74380,66163,62891,116157,475017524,114182.42,0,0,0
2309,35,249,USA,35,BUN,25,4,434,1,198,1,8,1,7010904000,25,11,U,64800,6825,6480,19906,81406631,19711.86,0,0,0
2309,35,249,USA,35,BUN,25,4,434,1,199,1,8,1,7010902000,25,11,U,78960,68892,65562,76622,313342359,74453.13,0,0,0
2309,35,249,USA,35,BUN,25,7,467,1,198,1,8,1,1901909000,25,33,KG,28166,34715,28166,122759,490404057,77572.41,0,0,0
2309,35,249,USA,35,BUN,25,7,467,1,198,1,8,2,2101110090,25,33,KG,13464,14810,13464,208956,848439370,0,0,0,0
2309,35,249,USA,35,BUN,25,7,827,1,198,1,8,1,1901909000,25,33,KG,32256,39756,32256,140582,574359236,88835.48,0,0,0
2309,35,249,USA,35,BUN,25,7,827,1,198,1,8,1,7010902000,25,11,U,211969,192290,185400,231614,928272755,225941.35,0,0,0
2309,35,249,USA,35,BUN,25,7,827,1,198,1,8,2,2101110090,25,33,KG,22440,24684,22440,348260,1413099776,0,0,0,0
2309,35,249,USA,35,BUN,41,1,351,1,198,1,8,2,901119000,41,33,KG,1616670,1629878,1616670,7168687,28650901858,0,0,0,0
2309,35,249,USA,35,BUN,41,1,351,1,198,1,8,2,901120000,41,33,KG,38504,38968,38504,194174,787249966,0,0,0,0
2309,35,249,USA,35,BUN,41,4,434,1,198,1,8,2,901119000,41,33,KG,202849,203786,202849,838787,3389789897,0,0,0,0
2309,35,249,USA,35,BUN,41,7,467,1,198,1,8,2,901119000,41,33,KG,153635,155179,153635,613048,2499582016,0,0,0,0
2309,35,249,USA,35,BUN,41,7,827,1,198,1,8,2,901119000,41,33,KG,287011,287863,287011,1293725,5276556441,0,0,0,0
2309,35,249,USA,35,BUN,41,7,827,1,198,1,8,2,901120000,41,33,KG,19278,19471,19278,95583,388388667,0,0,0,0
2309,35,249,USA,35,BUN,52,1,351,1,198,1,8,2,901119000,5,33,KG,95998,96823,95998,485709,1907999929,0,0,0,0
2309,35,249,USA,35,BUN,52,1,351,1,198,1,8,2,901119000,52,33,KG,989881,995727,989881,4884046,19663185249,0,0,0,0
2309,35,249,USA,35,BUN,52,7,467,1,198,1,8,2,901119000,52,33,KG,24469,24800,24469,177527,697076057,0,0,0,0
2309,35,249,USA,35,BUN,52,7,827,1,198,1,8,2,901119000,52,33,KG,19132,19447,19132,93172,372085577,0,0,0,0
2309,35,249,USA,35,BUN,63,1,351,1,198,1,8,2,901119000,63,33,KG,172974,174655,172974,696549,2783951197,0,0,0,0
2309,35,249,USA,35,BUN,63,1,351,1,198,1,8,2,901120000,63,33,KG,19204,19397,19204,108171,439539299,0,0,0,0
2309,35,249,USA,35,BUN,63,4,434,1,198,1,8,2,901119000,63,33,KG,96135,96960,96135,391985,1541716871,0,0,0,0
2309,35,249,USA,35,BUN,63,7,467,1,198,1,8,2,901119000,63,33,KG,157346,159161,157346,728405,2912331727,0,0,0,0
2309,35,249,USA,35,BUN,63,7,827,1,198,1,8,2,901119000,63,33,KG,20037,20097,20037,105819,429979676,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,701900000,66,33,KG,8704,9030,8704,24192,95729574,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,714909000,66,33,KG,1632,1692,1632,6327,24980578,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,811909600,66,33,KG,952,999,952,3230,13208956,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,811909900,66,33,KG,476,500,476,1032,4220323,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,901119000,66,33,KG,250046,252555,250046,1081913,4353877519,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,901120000,66,33,KG,38442,38890,38442,154307,631672159,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,1701999000,66,33,KG,17000,17046,17000,9325,37787909,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,2008300000,66,33,KG,1904,1999,1904,5820,23800657,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,2008993000,66,33,KG,1428,1499,1428,2919,11937134,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,2008999000,66,33,KG,23086,24118,23086,82835,334126498,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,2104102000,66,33,KG,1632,1692,1632,4445,17547997,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,7013490000,66,11,U,7200,6064,5653,15819,64276341,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,198,1,8,2,7013990000,66,11,U,9840,6504,6063,16965,68933602,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,199,1,8,2,1701999000,66,33,KG,310000,310838,310000,279000,1139874030,0,0,0,0
2309,35,249,USA,35,BUN,66,1,351,1,199,1,8,2,2106909000,66,33,KG,89000,89240,89000,80100,327254157,0,0,0,0
2309,35,249,USA,35,BUN,66,2,232,1,198,1,8,2,701900000,66,33,KG,8704,9031,8704,24192,99032371,0,0,0,0
2309,35,249,USA,35,BUN,66,2,232,1,198,1,8,2,811909600,66,33,KG,333,346,333,758,3103358,0,0,0,0
2309,35,249,USA,35,BUN,66,2,232,1,198,1,8,2,901119000,66,33,KG,20975,20983,20975,79073,321726443,0,0,0,9248.3
2309,35,249,USA,35,BUN,66,2,232,1,198,1,8,2,901120000,66,33,KG,38460,38877,38460,151157,618774576,0,0,0,0
2309,35,249,USA,35,BUN,66,2,232,1,198,1,8,2,2008999000,66,33,KG,9520,9877,9520,25992,106400851,0,0,0,0
2309,35,249,USA,35,BUN,66,4,434,1,198,1,8,2,1701140000,66,33,KG,21792,22070,21792,22664,90603500,0,2439.61,21.79,0
2309,35,249,USA,35,BUN,73,1,351,1,198,1,8,2,901119000,73,33,KG,38369,38755,38369,92252,377642787,0,0,0,0
2309,35,249,USA,35,BUN,76,0,580,1,198,1,8,2,1701140000,76,33,KG,56391,58989,56391,65063,253909906,0,7899.32,112.78,0
2309,35,249,USA,35,BUN,76,0,580,1,199,1,8,2,1701140000,76,33,KG,115771,118328,115771,108254,428881542,0,7898.8,113.54,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,5,2,2103909000,76,33,KG,79663,95308,79663,189995,766254881,0,2700,6.99,3627
2309,35,249,USA,35,BUN,76,1,351,1,198,1,6,2,7013280000,76,11,U,533436,164362,139333,203764,806481706,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,6,2,7013370000,76,11,U,125424,39859,34200,37357,151970272,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,6,2,7013990000,76,11,U,105456,35727,30482,40073,164268389,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,6,2,8708299000,76,11,U,724,3387,3076,12499,48837156,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,6,2,8708999900,76,11,U,5292,20628,18273,54177,213568157,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,1701140000,76,33,KG,807000,809181,807000,855420,3419746751,854958.18,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,1701999000,76,33,KG,1523761,1532292,1523761,1427217,5728448312,1372730.5,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,1704901000,76,33,KG,471451,519097,471451,733459,2949092651,579376.55,71154.12,234.3,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,1704909000,76,33,KG,3060,3722,3060,11205,44245184,10457.4,1218.31,3.89,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,2918140000,76,33,KG,1405151,1452030,1405151,3157503,12663793755,3128418.62,170326,674.23,219655.49
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,2918153000,76,33,KG,77112,80336,77112,181961,717978376,179831.45,11176,38.76,10823.67
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,3917239000,76,33,KG,542423,560202,542423,1494737,5971481287,1022841.14,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,3926909090,76,11,U,7782,4954,4386,19547,77174469,14678.03,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,4011201000,76,11,U,3170,162106,162106,732371,2924817409,592917.29,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,6109909000,76,11,U,3196,277,257,15950,64530908,14975.83,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,1,6110309000,76,11,U,3275,943,873,24913,100793196,22818.76,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,711900000,76,33,KG,22315,22460,22315,27894,110132486,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,714100000,76,33,KG,23710,25455,23710,34786,136649777,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,811909900,76,33,KG,1095,1205,1095,2948,11805876,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,901119000,76,33,KG,719937,724947,719937,3143928,12526419580,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,904229000,76,33,KG,165173,166153,165173,155140,606166474,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1108120000,76,33,KG,12247,12498,12247,6499,25362061,0,485.63,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1108140000,76,33,KG,154,165,154,491,1985370,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1515290000,76,33,KG,9880,10083,9880,21451,83713464,0,1602.93,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1701130000,76,33,KG,104930,110822,104930,187348,755169343,0,7133.05,71.23,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1701140000,19,33,KG,375000,376013,375000,397500,1587428175,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1701140000,76,33,KG,822228,829053,822228,757080,3016533406,0,1589.06,17.35,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1701999000,76,33,KG,778880,781507,778880,784022,3146878427,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1901200000,76,33,KG,17984,20178,17984,62713,250445488,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1905310000,76,33,KG,21511,29425,21511,73411,296339869,0,9931.57,26.21,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1905320000,76,33,KG,73809,81545,73809,116072,462731062,0,13804.57,40.72,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,1905901000,76,33,KG,12721,14786,12721,19820,79910060,0,2227.25,7.09,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2006000000,76,33,KG,569,642,569,2108,8543889,0,229.4,2.34,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2007999100,76,33,KG,2736,3300,2736,4169,17047323,0,394.17,1.53,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2007999200,76,33,KG,5457,5981,5457,17760,71901787,0,757.49,7.73,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2008199000,76,33,KG,4265,4695,4265,14157,57118370,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2008209000,76,33,KG,6397,7043,6397,13655,55285866,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2008800000,76,33,KG,3199,3521,3199,6828,27742672,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2008992000,76,33,KG,3199,3521,3199,6438,25875267,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2008993000,76,33,KG,7169,7891,7169,15030,61071813,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2008999000,76,33,KG,166612,192137,166612,721276,2881331776,0,8098,33.51,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2103909000,76,33,KG,14533,17500,14533,58895,240848379,0,2700,9.13,3627
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2106907900,76,33,KG,5259,6067,5259,41184,167566576,0,2393,17.43,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2106909000,76,33,KG,30000,30082,30000,27000,106228350,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,2918159000,76,33,KG,44800,47446,44800,104424,419063338,0,5696,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,3402500000,76,33,KG,8882,10297,8882,28429,110944841,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,3920490090,76,33,KG,7490,7910,7490,36341,147667175,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,4819400000,76,11,U,2087900,14920,14209,39609,158179570,0,2000,166.43,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,4823700000,76,33,KG,7020,7020,7020,9107,36843351,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,7013280000,76,11,U,18240,8089,7151,11638,46527537,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,7212500000,76,33,KG,10,10,10,1985,8122720,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,7318190000,76,33,KG,30,31,30,10,40930,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,7602000000,76,33,KG,21490,21500,21490,28393,114871592,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,7604292000,76,33,KG,18116,18879,18116,103976,408446016,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,8302300000,76,11,U,50,52,50,1122,4408787,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,8507100000,76,11,U,63960,334451,321932,1466111,5963554983,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,9403200000,76,11,U,31,536,520,4765,19502476,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,9403400000,76,11,U,5,217,210,2655,10865589,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,9403600000,76,11,U,4,155,150,4793,19619742,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,9405112000,76,11,U,2,35,34,804,3292032,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,9405920000,76,11,U,6,52,50,1163,4761679,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,198,1,8,2,9406200000,76,11,U,1,77,75,909,3721351,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,199,1,6,2,7013280000,76,11,U,398988,118697,101108,148345,600285453,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,199,1,6,2,7013370000,76,11,U,58608,11989,10255,14015,57371968,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,199,1,6,2,7013490000,76,11,U,28788,8686,7332,7125,29167023,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,199,1,6,2,7013990000,76,11,U,17628,5319,4490,6699,27421553,0,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,199,1,8,1,1701140000,76,33,KG,40000,40108,40000,38400,153513216,38399.58,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,199,1,8,1,1701999000,76,33,KG,429253,434170,429253,364226,1491629308,351849.25,0,0,0
2309,35,249,USA,35,BUN,76,1,351,1,199,1,8,1,2918140000,76,33,KG,19278,20084,19278,47991,187510954,47458.4,2353,10.09,2776.07
